#twotheta, yobs, ycal, bkg, diff
1.044000e+001,1.800000e+001,1.819422e+001,1.819422e+001,-1.942210e-001
1.046000e+001,1.900000e+001,1.820870e+001,1.820870e+001,7.912999e-001
1.048000e+001,2.300000e+001,1.822315e+001,1.822315e+001,4.776852e+000
1.050000e+001,1.800000e+001,1.823757e+001,1.823757e+001,-2.375650e-001
1.052000e+001,1.400000e+001,1.825195e+001,1.825195e+001,-4.251951e+000
1.054000e+001,1.700000e+001,1.826631e+001,1.826631e+001,-1.266306e+000
1.056000e+001,1.900000e+001,1.828063e+001,1.828063e+001,7.193707e-001
1.058000e+001,1.800000e+001,1.829492e+001,1.829492e+001,-2.949219e-001
1.060000e+001,2.000000e+001,1.830918e+001,1.830918e+001,1.690817e+000
1.062000e+001,1.500000e+001,1.832341e+001,1.832341e+001,-3.323414e+000
1.064000e+001,1.800000e+001,1.833761e+001,1.833761e+001,-3.376132e-001
1.066000e+001,1.700000e+001,1.835178e+001,1.835178e+001,-1.351782e+000
1.068000e+001,2.400000e+001,1.836592e+001,1.836592e+001,5.634081e+000
1.070000e+001,1.600000e+001,1.838002e+001,1.838002e+001,-2.380025e+000
1.072000e+001,1.700000e+001,1.839410e+001,1.839410e+001,-1.394100e+000
1.074000e+001,1.800000e+001,1.840814e+001,1.840814e+001,-4.081439e-001
1.076000e+001,1.700000e+001,1.842216e+001,1.842216e+001,-1.422157e+000
1.078000e+001,1.800000e+001,1.843614e+001,1.843614e+001,-4.361386e-001
1.080000e+001,1.700000e+001,1.845009e+001,1.845009e+001,-1.450089e+000
1.082000e+001,1.500000e+001,1.846401e+001,1.846401e+001,-3.464009e+000
1.084000e+001,1.900000e+001,1.847790e+001,1.847790e+001,5.221024e-001
1.086000e+001,1.900000e+001,1.849176e+001,1.849176e+001,5.082449e-001
1.088000e+001,1.900000e+001,1.850558e+001,1.850558e+001,4.944185e-001
1.090000e+001,1.800000e+001,1.851938e+001,1.851938e+001,-5.193769e-001
1.092000e+001,2.300000e+001,1.853314e+001,1.853314e+001,4.466859e+000
1.094000e+001,2.100000e+001,1.854687e+001,1.854687e+001,2.453126e+000
1.096000e+001,1.800000e+001,1.856058e+001,1.856058e+001,-5.605765e-001
1.098000e+001,1.600000e+001,1.857425e+001,1.857425e+001,-2.574247e+000
1.100000e+001,1.800000e+001,1.858789e+001,1.858789e+001,-5.878874e-001
1.102000e+001,1.500000e+001,1.860150e+001,1.860150e+001,-3.601496e+000
1.104000e+001,1.300000e+001,1.861507e+001,1.861507e+001,-5.615074e+000
1.106000e+001,1.700000e+001,1.862862e+001,1.862862e+001,-1.628621e+000
1.108000e+001,1.800000e+001,1.864214e+001,1.864214e+001,-6.421365e-001
1.110000e+001,1.700000e+001,1.865562e+001,1.865562e+001,-1.655621e+000
1.112000e+001,1.300000e+001,1.866907e+001,1.866907e+001,-5.669075e+000
1.114000e+001,1.900000e+001,1.868250e+001,1.868250e+001,3.175030e-001
1.116000e+001,1.400000e+001,1.869589e+001,1.869589e+001,-4.695888e+000
1.118000e+001,1.700000e+001,1.870925e+001,1.870925e+001,-1.709249e+000
1.120000e+001,2.100000e+001,1.872258e+001,1.872258e+001,2.277422e+000
1.122000e+001,2.000000e+001,1.873588e+001,1.873588e+001,1.264124e+000
1.124000e+001,1.600000e+001,1.874914e+001,1.874914e+001,-2.749143e+000
1.126000e+001,1.300000e+001,1.876238e+001,1.876238e+001,-5.762379e+000
1.128000e+001,2.000000e+001,1.877558e+001,1.877558e+001,1.224416e+000
1.130000e+001,2.000000e+001,1.878876e+001,1.878876e+001,1.211243e+000
1.132000e+001,1.500000e+001,1.880190e+001,1.880190e+001,-3.801900e+000
1.134000e+001,1.900000e+001,1.881501e+001,1.881501e+001,1.849883e-001
1.136000e+001,1.900000e+001,1.882809e+001,1.882809e+001,1.719077e-001
1.138000e+001,1.500000e+001,1.884114e+001,1.884114e+001,-3.841142e+000
1.140000e+001,1.600000e+001,1.885416e+001,1.885416e+001,-2.854160e+000
1.142000e+001,1.900000e+001,1.886715e+001,1.886715e+001,1.328526e-001
1.144000e+001,2.100000e+001,1.888010e+001,1.888010e+001,2.119896e+000
1.146000e+001,1.600000e+001,1.889303e+001,1.889303e+001,-2.893029e+000
1.148000e+001,1.700000e+001,1.890592e+001,1.890592e+001,-1.905923e+000
1.150000e+001,1.600000e+001,1.891879e+001,1.891879e+001,-2.918786e+000
1.152000e+001,1.400000e+001,1.893162e+001,1.893162e+001,-4.931618e+000
1.154000e+001,2.200000e+001,1.894442e+001,1.894442e+001,3.055581e+000
1.156000e+001,1.600000e+001,1.895719e+001,1.895719e+001,-2.957188e+000
1.158000e+001,1.600000e+001,1.896993e+001,1.896993e+001,-2.969927e+000
1.160000e+001,1.700000e+001,1.898263e+001,1.898263e+001,-1.982635e+000
1.162000e+001,2.000000e+001,1.899531e+001,1.899531e+001,1.004689e+000
1.164000e+001,2.100000e+001,1.900796e+001,1.900796e+001,1.992043e+000
1.166000e+001,1.500000e+001,1.902057e+001,1.902057e+001,-4.020571e+000
1.168000e+001,1.200000e+001,1.903315e+001,1.903315e+001,-7.033154e+000
1.170000e+001,1.400000e+001,1.904571e+001,1.904571e+001,-5.045707e+000
1.172000e+001,2.000000e+001,1.905823e+001,1.905823e+001,9.417723e-001
1.174000e+001,1.700000e+001,1.907072e+001,1.907072e+001,-2.070718e+000
1.176000e+001,1.800000e+001,1.908318e+001,1.908318e+001,-1.083177e+000
1.178000e+001,1.800000e+001,1.909560e+001,1.909560e+001,-1.095605e+000
1.180000e+001,2.100000e+001,1.910800e+001,1.910800e+001,1.891999e+000
1.182000e+001,2.000000e+001,1.912037e+001,1.912037e+001,8.796328e-001
1.184000e+001,2.000000e+001,1.913270e+001,1.913270e+001,8.672981e-001
1.186000e+001,1.800000e+001,1.914501e+001,1.914501e+001,-1.145005e+000
1.188000e+001,1.700000e+001,1.915728e+001,1.915728e+001,-2.157278e+000
1.190000e+001,1.600000e+001,1.916952e+001,1.916952e+001,-3.169519e+000
1.192000e+001,1.300000e+001,1.918173e+001,1.918173e+001,-6.181730e+000
1.194000e+001,2.100000e+001,1.919391e+001,1.919391e+001,1.806091e+000
1.196000e+001,2.000000e+001,1.920606e+001,1.920606e+001,7.939427e-001
1.198000e+001,1.600000e+001,1.921817e+001,1.921817e+001,-3.218174e+000
1.200000e+001,1.800000e+001,1.923026e+001,1.923026e+001,-1.230260e+000
1.202000e+001,1.600000e+001,1.924232e+001,1.924232e+001,-3.242315e+000
1.204000e+001,1.600000e+001,1.925434e+001,1.925434e+001,-3.254339e+000
1.206000e+001,1.400000e+001,1.926633e+001,1.926633e+001,-5.266332e+000
1.208000e+001,1.600000e+001,1.927829e+001,1.927829e+001,-3.278294e+000
1.210000e+001,1.500000e+001,1.929022e+001,1.929022e+001,-4.290224e+000
1.212000e+001,1.800000e+001,1.930212e+001,1.930212e+001,-1.302124e+000
1.214000e+001,1.700000e+001,1.931399e+001,1.931399e+001,-2.313993e+000
1.216000e+001,1.900000e+001,1.932583e+001,1.932583e+001,-3.258299e-001
1.218000e+001,2.000000e+001,1.933764e+001,1.933764e+001,6.623637e-001
1.220000e+001,2.000000e+001,1.934941e+001,1.934941e+001,6.505885e-001
1.222000e+001,1.500000e+001,1.936116e+001,1.936116e+001,-4.361156e+000
1.224000e+001,1.500000e+001,1.937287e+001,1.937287e+001,-4.372869e+000
1.226000e+001,2.200000e+001,1.938455e+001,1.938455e+001,2.615449e+000
1.228000e+001,1.900000e+001,1.939620e+001,1.939620e+001,-3.962018e-001
1.230000e+001,1.500000e+001,1.940782e+001,1.940782e+001,-4.407822e+000
1.232000e+001,2.400000e+001,1.941941e+001,1.941941e+001,4.580590e+000
1.234000e+001,2.300000e+001,1.943097e+001,1.943097e+001,3.569032e+000
1.236000e+001,1.300000e+001,1.944249e+001,1.944249e+001,-6.442495e+000
1.238000e+001,1.600000e+001,1.945399e+001,1.945399e+001,-3.453990e+000
1.240000e+001,1.500000e+001,1.946545e+001,1.946545e+001,-4.465455e+000
1.242000e+001,2.000000e+001,1.947689e+001,1.947689e+001,5.231118e-001
1.244000e+001,2.200000e+001,1.948829e+001,1.948829e+001,2.511710e+000
1.246000e+001,1.400000e+001,1.949966e+001,1.949966e+001,-5.499662e+000
1.248000e+001,1.200000e+001,1.951100e+001,1.951100e+001,-7.511002e+000
1.250000e+001,1.600000e+001,1.952231e+001,1.952231e+001,-3.522311e+000
1.252000e+001,2.000000e+001,1.953359e+001,1.953359e+001,4.664110e-001
1.254000e+001,2.100000e+001,1.954484e+001,1.954484e+001,1.455164e+000
1.256000e+001,1.800000e+001,1.955605e+001,1.955605e+001,-1.556052e+000
1.258000e+001,1.400000e+001,1.956724e+001,1.956724e+001,-5.567237e+000
1.260000e+001,1.600000e+001,1.957839e+001,1.957839e+001,-3.578390e+000
1.262000e+001,2.000000e+001,1.958951e+001,1.958951e+001,4.104872e-001
1.264000e+001,2.000000e+001,1.960060e+001,1.960060e+001,3.993956e-001
1.266000e+001,2.100000e+001,1.961166e+001,1.961166e+001,1.388335e+000
1.268000e+001,1.700000e+001,1.962269e+001,1.962269e+001,-2.622694e+000
1.270000e+001,1.300000e+001,1.963369e+001,1.963369e+001,-6.633692e+000
1.272000e+001,1.800000e+001,1.964466e+001,1.964466e+001,-1.644660e+000
1.274000e+001,2.100000e+001,1.965560e+001,1.965560e+001,1.344404e+000
1.276000e+001,1.200000e+001,1.966650e+001,1.966650e+001,-7.666501e+000
1.278000e+001,1.500000e+001,1.967737e+001,1.967737e+001,-4.677375e+000
1.280000e+001,2.000000e+001,1.968822e+001,1.968822e+001,3.117822e-001
1.282000e+001,1.800000e+001,1.969903e+001,1.969903e+001,-1.699030e+000
1.284000e+001,1.500000e+001,1.970981e+001,1.970981e+001,-4.709810e+000
1.286000e+001,1.800000e+001,1.972056e+001,1.972056e+001,-1.720560e+000
1.288000e+001,2.400000e+001,1.973128e+001,1.973128e+001,4.268721e+000
1.290000e+001,1.700000e+001,1.974197e+001,1.974197e+001,-2.741966e+000
1.292000e+001,1.200000e+001,1.975262e+001,1.975262e+001,-7.752623e+000
