#twotheta, yobs, ycal, bkg, diff
1.452000e+001,9.000000e+000,9.133147e+000,9.133147e+000,-1.331471e-001
1.454000e+001,1.200000e+001,9.135824e+000,9.135824e+000,2.864176e+000
1.456000e+001,8.000000e+000,9.138502e+000,9.138502e+000,-1.138502e+000
1.458000e+001,7.000000e+000,9.141180e+000,9.141180e+000,-2.141180e+000
1.460000e+001,1.000000e+001,9.143858e+000,9.143858e+000,8.561421e-001
1.462000e+001,9.000000e+000,9.146536e+000,9.146536e+000,-1.465358e-001
1.464000e+001,5.000000e+000,9.149213e+000,9.149213e+000,-4.149213e+000
1.466000e+001,6.000000e+000,9.151890e+000,9.151890e+000,-3.151890e+000
1.468000e+001,1.000000e+001,9.154565e+000,9.154565e+000,8.454347e-001
1.470000e+001,9.000000e+000,9.157239e+000,9.157239e+000,-1.572392e-001
1.472000e+001,6.000000e+000,9.159911e+000,9.159911e+000,-3.159911e+000
1.474000e+001,1.000000e+001,9.162581e+000,9.162581e+000,8.374186e-001
1.476000e+001,1.300000e+001,9.165249e+000,9.165249e+000,3.834751e+000
1.478000e+001,1.000000e+001,9.167914e+000,9.167914e+000,8.320862e-001
1.480000e+001,1.100000e+001,9.170576e+000,9.170576e+000,1.829424e+000
1.482000e+001,1.000000e+001,9.173234e+000,9.173234e+000,8.267661e-001
1.484000e+001,1.000000e+001,9.175889e+000,9.175889e+000,8.241114e-001
1.486000e+001,1.100000e+001,9.178539e+000,9.178539e+000,1.821461e+000
1.488000e+001,1.000000e+001,9.181185e+000,9.181185e+000,8.188146e-001
1.490000e+001,1.000000e+001,9.183827e+000,9.183827e+000,8.161730e-001
1.492000e+001,1.000000e+001,9.186464e+000,9.186464e+000,8.135364e-001
1.494000e+001,8.000000e+000,9.189095e+000,9.189095e+000,-1.189095e+000
1.496000e+001,8.000000e+000,9.191721e+000,9.191721e+000,-1.191721e+000
1.498000e+001,1.000000e+001,9.194340e+000,9.194340e+000,8.056596e-001
1.500000e+001,1.300000e+001,9.196954e+000,9.196954e+000,3.803046e+000
1.502000e+001,1.200000e+001,9.199561e+000,9.199561e+000,2.800439e+000
1.504000e+001,8.000000e+000,9.202161e+000,9.202161e+000,-1.202161e+000
1.506000e+001,7.000000e+000,9.204754e+000,9.204754e+000,-2.204754e+000
1.508000e+001,1.000000e+001,9.207339e+000,9.207339e+000,7.926612e-001
1.510000e+001,1.000000e+001,9.209916e+000,9.209916e+000,7.900838e-001
1.512000e+001,8.000000e+000,9.212485e+000,9.212485e+000,-1.212485e+000
1.514000e+001,8.000000e+000,9.215046e+000,9.215046e+000,-1.215046e+000
1.516000e+001,7.000000e+000,9.217598e+000,9.217598e+000,-2.217598e+000
1.518000e+001,6.000000e+000,9.220141e+000,9.220141e+000,-3.220141e+000
1.520000e+001,9.000000e+000,9.222674e+000,9.222674e+000,-2.226742e-001
1.522000e+001,1.100000e+001,9.225198e+000,9.225198e+000,1.774802e+000
1.524000e+001,1.000000e+001,9.227711e+000,9.227711e+000,7.722887e-001
1.526000e+001,9.000000e+000,9.230214e+000,9.230214e+000,-2.302144e-001
1.528000e+001,8.000000e+000,9.232707e+000,9.232707e+000,-1.232707e+000
1.530000e+001,1.000000e+001,9.235188e+000,9.235188e+000,7.648119e-001
1.532000e+001,1.200000e+001,9.237658e+000,9.237658e+000,2.762342e+000
1.534000e+001,9.000000e+000,9.240116e+000,9.240116e+000,-2.401164e-001
1.536000e+001,1.200000e+001,9.242563e+000,9.242563e+000,2.757437e+000
1.538000e+001,8.000000e+000,9.244997e+000,9.244997e+000,-1.244997e+000
1.540000e+001,8.000000e+000,9.247418e+000,9.247418e+000,-1.247418e+000
1.542000e+001,1.100000e+001,9.249827e+000,9.249827e+000,1.750173e+000
1.544000e+001,8.000000e+000,9.252222e+000,9.252222e+000,-1.252222e+000
1.546000e+001,1.100000e+001,9.254603e+000,9.254603e+000,1.745397e+000
1.548000e+001,1.000000e+001,9.256971e+000,9.256971e+000,7.430291e-001
1.550000e+001,8.000000e+000,9.259324e+000,9.259324e+000,-1.259324e+000
1.552000e+001,1.400000e+001,9.261663e+000,9.261663e+000,4.738337e+000
1.554000e+001,1.100000e+001,9.263987e+000,9.263987e+000,1.736013e+000
1.556000e+001,6.000000e+000,9.266296e+000,9.266296e+000,-3.266296e+000
1.558000e+001,1.000000e+001,9.268590e+000,9.268590e+000,7.314105e-001
1.560000e+001,1.100000e+001,9.270867e+000,9.270867e+000,1.729133e+000
1.562000e+001,9.000000e+000,9.273128e+000,9.273128e+000,-2.731285e-001
1.564000e+001,9.000000e+000,9.275373e+000,9.275373e+000,-2.753734e-001
1.566000e+001,7.000000e+000,9.277602e+000,9.277602e+000,-2.277602e+000
1.568000e+001,5.000000e+000,9.279813e+000,9.279813e+000,-4.279813e+000
1.570000e+001,7.000000e+000,9.282006e+000,9.282006e+000,-2.282006e+000
1.572000e+001,9.000000e+000,9.284182e+000,9.284182e+000,-2.841823e-001
1.574000e+001,1.200000e+001,9.286340e+000,9.286340e+000,2.713660e+000
1.576000e+001,1.100000e+001,9.288480e+000,9.288480e+000,1.711520e+000
1.578000e+001,8.000000e+000,9.290601e+000,9.290601e+000,-1.290601e+000
1.580000e+001,7.000000e+000,9.292703e+000,9.292703e+000,-2.292703e+000
1.582000e+001,1.200000e+001,9.294785e+000,9.294785e+000,2.705215e+000
1.584000e+001,1.100000e+001,9.296848e+000,9.296848e+000,1.703152e+000
